orgId	KBaseGenome	KBaseGenome ID	Name	Group	Condition	Description	Condition ID (Kbase ExpMatrix)	Kbase Media	Notes
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H32	carbon source	Sodium propionate	propionate (C)	set5H32 propionate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT067	carbon source	Sodium propionate	propionate (C)	set1IT067 propionate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT082	carbon source	Sodium propionate	propionate (C)	set1IT082 propionate (C)		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H21	carbon source	Putrescine Dihydrochloride	Putrescine	set1H21 Putrescine	Carbon-Putrescine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H35	carbon source	Putrescine Dihydrochloride	Putrescine	set1H35 Putrescine	Carbon-Putrescine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H33	carbon source	Putrescine Dihydrochloride	Putrescine	set2H33 Putrescine	Carbon-Putrescine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H47	carbon source	Putrescine Dihydrochloride	Putrescine	set2H47 Putrescine	Carbon-Putrescine	
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set1IT027	carbon source	Putrescine Dihydrochloride	Putrescine (C)	set1IT027 Putrescine (C)	Carbon-Putrescine	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set5IT012	carbon source	Putrescine Dihydrochloride	Putrescine (C)	set5IT012 Putrescine (C)	Carbon-Putrescine	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set3IT014	carbon source	Putrescine Dihydrochloride	Putrescine (C)	set3IT014 Putrescine (C)	Carbon-Putrescine	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set3IT023	carbon source	Putrescine Dihydrochloride	Putrescine (C)	set3IT023 Putrescine (C)	Carbon-Putrescine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set13H17	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set13H17 Putrescine (N)	Nitrogen-Putrescine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set13H18	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set13H18 Putrescine (N)	Nitrogen-Putrescine	
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set1IT073	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set1IT073 Putrescine (N)	Nitrogen-Putrescine	
Keio	Escherichia_coli_str._K-12_substr._MG1755	GCF_000005845.2	set1IT095	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set1IT095 Putrescine (N)	Nitrogen-Putrescine	
Keio	Escherichia_coli_str._K-12_substr._MG1756	GCF_000005845.2	set1IT096	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set1IT096 Putrescine (N)	Nitrogen-Putrescine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set2H30	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set2H30 Putrescine (N)	Nitrogen-Putrescine	
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set2IT004	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set2IT004 Putrescine (N)	Nitrogen-Putrescine	
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set3IT074	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set3IT074 Putrescine (N)	Nitrogen-Putrescine	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set5H20	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set5H20 Putrescine (N)	Nitrogen-Putrescine	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set5H30	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set5H30 Putrescine (N)	Nitrogen-Putrescine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT025	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set6IT025 Putrescine (N)	Nitrogen-Putrescine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT063	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set6IT063 Putrescine (N)	Nitrogen-Putrescine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set8IT059	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set8IT059 Putrescine (N)	Nitrogen-Putrescine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set8IT074	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set8IT074 Putrescine (N)	Nitrogen-Putrescine	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set5IT028	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set5IT028 Putrescine (N)	Nitrogen-Putrescine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set3H12	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set3H12 Putrescine (N)	Nitrogen-Putrescine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set3H32	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set3H32 Putrescine (N)	Nitrogen-Putrescine	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set5IT084	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)	set5IT084 Putrescine (N)	Nitrogen-Putrescine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H11	carbon source	Sodium pyruvate	pyruvate	set1H11 pyruvate		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H23	carbon source	Sodium pyruvate	pyruvate	set2H23 pyruvate		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H27	carbon source	Sodium pyruvate	pyruvate (C)	set10H27 pyruvate (C)		glucose-minmal replace Glu with a pyruvate
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H28	carbon source	Sodium pyruvate	pyruvate (C)	set10H28 pyruvate (C)		glucose-minmal replace Glu with a pyruvate
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set1IT012	carbon source	Sodium pyruvate	pyruvate (C)	set1IT012 pyruvate (C)		
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set1IT037	carbon source	Sodium pyruvate	pyruvate (C)	set1IT037 pyruvate (C)		
Keio	Escherichia_coli_str._K-12_substr._MG1715	GCF_000005845.2	set1IT037	carbon source	Sodium pyruvate	pyruvate (C)	set1IT037 pyruvate (C)		glucose-minmal replace Glu with a pyruvate
Keio	Escherichia_coli_str._K-12_substr._MG1716	GCF_000005845.2	set1IT038	carbon source	Sodium pyruvate	pyruvate (C)	set1IT038 pyruvate (C)		glucose-minmal replace Glu with a pyruvate
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set2H46	carbon source	Sodium pyruvate	pyruvate (C)	set2H46 pyruvate (C)		glucose-minmal replace Glu with a pyruvate
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set2IT005	carbon source	Sodium pyruvate	pyruvate (C)	set2IT005 pyruvate (C)		
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT066	carbon source	Sodium pyruvate	pyruvate (C)	set2IT066 pyruvate (C)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H15	carbon source	Sodium pyruvate	pyruvate (C)	set3H15 pyruvate (C)		
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set3H18	carbon source	Sodium pyruvate	pyruvate (C)	set3H18 pyruvate (C)		glucose-minmal replace Glu with a pyruvate
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H36	carbon source	Sodium pyruvate	pyruvate (C)	set3H36 pyruvate (C)		
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT053	carbon source	Sodium pyruvate	pyruvate (C)	set3IT053 pyruvate (C)		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set6IT039	carbon source	Sodium pyruvate	pyruvate (C)	set6IT039 pyruvate (C)		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set6IT045	carbon source	Sodium pyruvate	pyruvate (C)	set6IT045 pyruvate (C)		
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT015	carbon source	Sodium pyruvate	pyruvate (C)	set1IT015 pyruvate (C)		
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT043	carbon source	Sodium pyruvate	pyruvate (C)	set1IT043 pyruvate (C)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT006	carbon source	Sodium pyruvate	pyruvate (C)	set5IT006 pyruvate (C)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT048	carbon source	Sodium pyruvate	pyruvate (C)	set5IT048 pyruvate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H18	carbon source	Sodium pyruvate	pyruvate (C)	set3H18 pyruvate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H41	carbon source	Sodium pyruvate	pyruvate (C)	set3H41 pyruvate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H27	carbon source	Sodium pyruvate	pyruvate (C)	set5H27 pyruvate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H28	carbon source	Sodium pyruvate	pyruvate (C)	set5H28 pyruvate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT065	carbon source	Sodium pyruvate	pyruvate (C)	set1IT065 pyruvate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT080	carbon source	Sodium pyruvate	pyruvate (C)	set1IT080 pyruvate (C)		
PV4	Shewanella_loihica_PV-4	GCF_000016065.1	set2IT005	carbon source	Sodium pyruvate	pyruvate (C)	set2IT005 pyruvate (C)		
PV4	Shewanella_loihica_PV-4	GCF_000016065.1	set2IT017	carbon source	Sodium pyruvate	pyruvate (C)	set2IT017 pyruvate (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set1IT038	carbon source	Sodium pyruvate	pyruvate (C)	set1IT038 pyruvate (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT062	carbon source	Sodium pyruvate	pyruvate (C)	set2IT062 pyruvate (C)		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set2H37	carbon source	Sodium pyruvate	R2A with sodium pyruvate	set2H37 R2A with sodium pyruvate		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set2H38	carbon source	Sodium pyruvate	R2A with sodium pyruvate	set2H38 R2A with sodium pyruvate		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set2H39	carbon source	Sodium pyruvate	R2A with sodium pyruvate	set2H39 R2A with sodium pyruvate		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set2H40	carbon source	Sodium pyruvate	R2A with sodium pyruvate	set2H40 R2A with sodium pyruvate		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set7H23	carbon source		RCH2 defined media	set7H23 RCH2 defined media		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set7H44	carbon source		RCH2 defined media	set7H44 RCH2 defined media		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set7H8	carbon source		RCH2 defined media	set7H8 RCH2 defined media		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set8H35	carbon source		RCH2 defined media	set8H35 RCH2 defined media		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H29	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set10H29 succinate (C)		glucose-minmal replace Glu with a succinate
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H30	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set10H30 succinate (C)		glucose-minmal replace Glu with a succinate
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set1IT013	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set1IT013 succinate (C)		
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set1IT038	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set1IT038 succinate (C)		
Keio	Escherichia_coli_str._K-12_substr._MG1717	GCF_000005845.2	set1IT039	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set1IT039 succinate (C)		glucose-minmal replace Glu with a succinate
Keio	Escherichia_coli_str._K-12_substr._MG1718	GCF_000005845.2	set1IT040	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set1IT040 succinate (C)		glucose-minmal replace Glu with a succinate
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set2IT006	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set2IT006 succinate (C)		
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT067	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set2IT067 succinate (C)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H16	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set3H16 succinate (C)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H37	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set3H37 succinate (C)		
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT054	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set3IT054 succinate (C)		
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set1H21	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set1H21 succinate (C)		
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set1H37	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set1H37 succinate (C)		
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT016	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set1IT016 succinate (C)		
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT044	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set1IT044 succinate (C)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT007	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set5IT007 succinate (C)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT049	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set5IT049 succinate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H19	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set3H19 succinate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H42	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set3H42 succinate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H29	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set5H29 succinate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H30	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set5H30 succinate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT066	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set1IT066 succinate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT081	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set1IT081 succinate (C)		
PV4	Shewanella_loihica_PV-4	GCF_000016065.1	set2IT006	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set2IT006 succinate (C)		
PV4	Shewanella_loihica_PV-4	GCF_000016065.1	set2IT018	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set2IT018 succinate (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set1IT039	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set1IT039 succinate (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT063	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)	set2IT063 succinate (C)		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H29	carbon source	Sucrose	Sucrose	set1H29 Sucrose	Carbon-Sucrose	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H41	carbon source	Sucrose	Sucrose	set2H41 Sucrose	Carbon-Sucrose	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H7	carbon source	Sucrose	Sucrose (C)	set10H7 Sucrose (C)	Carbon-Sucrose	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H8	carbon source	Sucrose	Sucrose (C)	set10H8 Sucrose (C)	Carbon-Sucrose	
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set1IT003	carbon source	Sucrose	Sucrose (C)	set1IT003 Sucrose (C)	Carbon-Sucrose	
Keio	Escherichia_coli_str._K-12_substr._MG1719	GCF_000005845.2	set1IT007	carbon source	Sucrose	Sucrose (C)	set1IT007 Sucrose (C)	Carbon-Sucrose	
Keio	Escherichia_coli_str._K-12_substr._MG1720	GCF_000005845.2	set1IT008	carbon source	Sucrose	Sucrose (C)	set1IT008 Sucrose (C)	Carbon-Sucrose	
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set1IT019	carbon source	Sucrose	Sucrose (C)	set1IT019 Sucrose (C)	Carbon-Sucrose	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set1IT030	carbon source	Sucrose	Sucrose (C)	set1IT030 Sucrose (C)	Carbon-Sucrose	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set1IT068	carbon source	Sucrose	Sucrose (C)	set1IT068 Sucrose (C)	Carbon-Sucrose	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set1IT071	carbon source	Sucrose	Sucrose (C)	set1IT071 Sucrose (C)	Carbon-Sucrose	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H27	carbon source	Sucrose	Sucrose (C)	set3H27 Sucrose (C)	Carbon-Sucrose	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H6	carbon source	Sucrose	Sucrose (C)	set3H6 Sucrose (C)	Carbon-Sucrose	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set1H47	carbon source	Sucrose	Sucrose (C)	set1H47 Sucrose (C)	Carbon-Sucrose	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set1H48	carbon source	Sucrose	Sucrose (C)	set1H48 Sucrose (C)	Carbon-Sucrose	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set2IT075	carbon source	Sucrose	Sucrose (C)	set2IT075 Sucrose (C)	Carbon-Sucrose	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set2IT092	carbon source	Sucrose	Sucrose (C)	set2IT092 Sucrose (C)	Carbon-Sucrose	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set3IT013	carbon source	Sucrose	Sucrose (C)	set3IT013 Sucrose (C)	Carbon-Sucrose	
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT002	carbon source	Sucrose	Sucrose (C)	set1IT002 Sucrose (C)	Carbon-Sucrose	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set4IT084	carbon source	Sucrose	Sucrose (C)	set4IT084 Sucrose (C)	Carbon-Sucrose	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT030	carbon source	Sucrose	Sucrose (C)	set5IT030 Sucrose (C)	Carbon-Sucrose	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT045	carbon source	Sucrose	Sucrose (C)	set2IT045 Sucrose (C)	Carbon-Sucrose	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT058	carbon source	Sucrose	Sucrose (C)	set2IT058 Sucrose (C)	Carbon-Sucrose	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H10	carbon source	Sucrose	Sucrose (C)	set3H10 Sucrose (C)	Carbon-Sucrose	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H33	carbon source	Sucrose	Sucrose (C)	set3H33 Sucrose (C)	Carbon-Sucrose	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H10	carbon source	Sucrose	Sucrose (C)	set5H10 Sucrose (C)	Carbon-Sucrose	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H9	carbon source	Sucrose	Sucrose (C)	set5H9 Sucrose (C)	Carbon-Sucrose	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT055	carbon source	Sucrose	Sucrose (C)	set1IT055 Sucrose (C)	Carbon-Sucrose	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT070	carbon source	Sucrose	Sucrose (C)	set1IT070 Sucrose (C)	Carbon-Sucrose	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set1IT023	carbon source	Sucrose	Sucrose (C)	set1IT023 Sucrose (C)	Carbon-Sucrose	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set1IT043	carbon source	Sucrose	Sucrose (C)	set1IT043 Sucrose (C)	Carbon-Sucrose	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H25	carbon source	Thymidine	Thymidine	set1H25 Thymidine	Carbon-Thymidine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H37	carbon source	Thymidine	Thymidine	set2H37 Thymidine	Carbon-Thymidine	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT009	carbon source	Thymidine	Thymidine (C)	set2IT009 Thymidine (C)	Carbon-Thymidine	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT018	carbon source	Thymidine	Thymidine (C)	set2IT018 Thymidine (C)	Carbon-Thymidine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT030	nitrogen source	Thymidine	Thymidine (N)	set6IT030 Thymidine (N)	Nitrogen-Thymine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT068	nitrogen source	Thymidine	Thymidine (N)	set6IT068 Thymidine (N)	Nitrogen-Thymine	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set5IT055	nitrogen source	Thymine	Thymine (N)	set5IT055 Thymine (N)	Nitrogen-Thymine	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set5IT074	nitrogen source	Thymine	Thymine (N)	set5IT074 Thymine (N)	Nitrogen-Thymine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT071	nitrogen source	Thymine	Thymine (N)	set6IT071 Thymine (N)	Nitrogen-Thymine	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set5IT036	nitrogen source	Thymine	Thymine (N)	set5IT036 Thymine (N)	Nitrogen-Thymine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H19	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set10H19 Trisodium citrate (C)		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H20	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set10H20 Trisodium citrate (C)		
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set1IT033	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set1IT033 Trisodium citrate (C)		
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set2IT072	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set2IT072 Trisodium citrate (C)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H11	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set3H11 Trisodium citrate (C)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H32	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set3H32 Trisodium citrate (C)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT002	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set5IT002 Trisodium citrate (C)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT044	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set5IT044 Trisodium citrate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H21	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set5H21 Trisodium citrate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H22	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set5H22 Trisodium citrate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT061	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set1IT061 Trisodium citrate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT076	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set1IT076 Trisodium citrate (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set1IT034	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set1IT034 Trisodium citrate (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT058	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)	set2IT058 Trisodium citrate (C)		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H14	carbon source	Tween 20	Tween 20	set1H14 Tween 20	Carbon-Tween-20	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H33	carbon source	Tween 20	Tween 20	set1H33 Tween 20	Carbon-Tween-20	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H26	carbon source	Tween 20	Tween 20	set2H26 Tween 20	Carbon-Tween-20	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H45	carbon source	Tween 20	Tween 20	set2H45 Tween 20	Carbon-Tween-20	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H37	carbon source	Tween 20	Tween 20 (C)	set10H37 Tween 20 (C)	Carbon-Tween-20	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H38	carbon source	Tween 20	Tween 20 (C)	set10H38 Tween 20 (C)	Carbon-Tween-20	
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set1IT017	carbon source	Tween 20	Tween 20 (C)	set1IT017 Tween 20 (C)	Carbon-Tween-20	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set2H48	carbon source	Tween 20	Tween 20 (C)	set2H48 Tween 20 (C)	Carbon-Tween-20	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set3H20	carbon source	Tween 20	Tween 20 (C)	set3H20 Tween 20 (C)	Carbon-Tween-20	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set1H35	carbon source	Tween 20	Tween 20 (C)	set1H35 Tween 20 (C)	Carbon-Tween-20	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set2IT018	carbon source	Tween 20	Tween 20 (C)	set2IT018 Tween 20 (C)	Carbon-Tween-20	
